payment_id,order_id,payment_method,payment_status,amount,paid_at
503171,103171,Credit Card,Success,430.65,2023-11-30 19:52:01
503172,103172,COD,Success,246.1,2023-11-30 14:22:02
503173,103173,Credit Card,Success,268.0,2023-11-30 10:22:26
503174,103174,Debit Card,Success,759.7,2023-12-01 09:28:35
503175,103175,UPI,Success,969.32,2023-12-01 22:36:36
503176,103176,COD,Success,2196.4,2023-12-01 13:51:01
503177,103177,UPI,Success,4578.0,2023-12-01 10:22:28
503178,103178,Debit Card,Success,498.0,2023-12-01 16:19:00
503179,103179,UPI,Success,1424.1,2023-12-01 07:29:44
503180,103180,Credit Card,Success,2266.9,2023-12-01 03:50:19
503181,103181,UPI,Success,268.0,2023-12-01 20:34:37
503182,103182,COD,Success,498.0,2023-12-01 07:14:59
503183,103183,UPI,Success,3380.65,2023-12-01 03:01:49
503184,103184,Net Banking,Success,268.0,2023-12-01 03:28:23
503185,103185,Credit Card,Success,5784.65,2023-12-01 09:07:25
503186,103186,UPI,Success,1095.1,2023-12-01 13:32:31
503187,103187,Net Banking,Refunded,3111.9,2023-12-02 02:18:20
503188,103188,Credit Card,Success,426.1,2023-12-02 23:03:27
503189,103189,UPI,Success,1973.3,2023-12-02 22:46:26
503190,103190,Credit Card,Success,2823.9,2023-12-02 12:26:10
503191,103191,Credit Card,Success,1138.0,2023-12-02 16:57:16
503192,103192,UPI,Success,4619.0,2023-12-02 03:55:52
503193,103193,Wallet,Success,453.1,2023-12-02 04:43:27
503194,103194,UPI,Refunded,5967.0,2023-12-02 14:57:04
503195,103195,COD,Success,867.0,2023-12-02 20:27:29
503196,103196,Debit Card,Success,2279.75,2023-12-02 22:08:33
503197,103197,UPI,Success,266.55,2023-12-02 03:12:29
503198,103198,Net Banking,Success,418.55,2023-12-03 12:39:45
503199,103199,UPI,Success,361.55,2023-12-03 02:19:42
503200,103200,UPI,Success,363.1,2023-12-03 22:56:29
503201,103201,Credit Card,Success,3426.2,2023-12-03 15:42:40
503202,103202,Net Banking,Refunded,7457.0,2023-12-03 18:48:02
503203,103203,UPI,Success,430.65,2023-12-03 13:03:09
503204,103204,UPI,Success,355.6,2023-12-03 00:03:58
503205,103205,UPI,Success,1149.0,2023-12-03 16:43:40
503206,103206,Credit Card,Success,981.2,2023-12-03 08:00:47
503207,103207,UPI,Success,937.3,2023-12-03 17:38:44
503208,103208,Wallet,Success,1149.0,2023-12-03 20:38:43
503209,103209,Net Banking,Success,498.0,2023-12-03 21:29:59
503210,103210,COD,Refunded,268.0,2023-12-04 19:22:17
503211,103211,UPI,Success,444.35,2023-12-04 08:26:34
503212,103212,UPI,Success,1857.4,2023-12-04 17:22:19
503213,103213,Net Banking,Refunded,1208.2,2023-12-04 16:58:03
503214,103214,COD,Success,847.06,2023-12-04 06:56:57
503215,103215,UPI,Success,706.75,2023-12-04 09:22:18
503216,103216,Debit Card,Success,498.0,2023-12-04 01:57:24
503217,103217,Debit Card,Success,4339.3,2023-12-04 07:23:59
503218,103218,UPI,Success,465.1,2023-12-04 10:15:44
503219,103219,Credit Card,Success,9700.1,2023-12-04 12:46:02
503220,103220,UPI,Refunded,1041.2,2023-12-04 02:15:38
503221,103221,UPI,Success,876.1,2023-12-04 09:25:09
503222,103222,UPI,Success,5241.2,2023-12-04 02:22:09
503223,103223,UPI,Success,246.1,2023-12-04 06:08:31
503224,103224,UPI,Success,704.3,2023-12-05 20:17:28
503225,103225,Credit Card,Success,2288.3,2023-12-05 14:04:47
503226,103226,UPI,Success,224.2,2023-12-05 10:54:42
503227,103227,UPI,Success,5580.55,2023-12-05 00:14:14
503228,103228,Credit Card,Success,498.0,2023-12-05 08:22:14
503229,103229,UPI,Success,508.0,2023-12-05 12:08:52
503230,103230,Credit Card,Success,1775.7,2023-12-05 20:00:32
503231,103231,Debit Card,Success,498.0,2023-12-06 06:34:06
503232,103232,Credit Card,Success,1377.0,2023-12-06 23:14:05
503233,103233,UPI,Success,976.0,2023-12-06 05:21:12
503234,103234,Net Banking,Success,2688.75,2023-12-06 04:07:51
503235,103235,Wallet,Success,812.3,2023-12-06 06:01:35
503236,103236,Wallet,Success,931.55,2023-12-06 05:59:58
503237,103237,Credit Card,Success,1037.15,2023-12-06 10:10:36
503238,103238,Credit Card,Success,224.2,2023-12-06 04:16:16
503239,103239,UPI,Success,4641.3,2023-12-06 01:25:50
503240,103240,COD,Success,784.2,2023-12-06 08:09:30
503241,103241,Credit Card,Success,1377.0,2023-12-06 03:26:10
503242,103242,UPI,Success,1238.0,2023-12-06 08:05:20
503243,103243,UPI,Success,475.55,2023-12-06 22:09:52
503244,103244,UPI,Success,1051.3,2023-12-06 03:33:11
503245,103245,UPI,Success,308.0,2023-12-07 10:21:06
503246,103246,Debit Card,Success,1829.0,2023-12-07 04:56:28
503247,103247,Debit Card,Success,1457.3,2023-12-07 17:32:46
503248,103248,Debit Card,Success,1347.1,2023-12-07 12:16:39
503249,103249,UPI,Success,453.1,2023-12-07 13:50:11
503250,103250,UPI,Success,902.1,2023-12-07 13:08:54
503251,103251,Debit Card,Success,3565.0,2023-12-07 23:30:52
503252,103252,UPI,Success,498.0,2023-12-07 14:14:02
503253,103253,COD,Success,475.55,2023-12-07 07:44:38
503254,103254,Credit Card,Success,1376.1,2023-12-07 08:39:01
503255,103255,Credit Card,Success,7457.0,2023-12-07 19:54:59
503256,103256,Debit Card,Success,448.0,2023-12-07 11:22:51
503257,103257,UPI,Success,1293.3,2023-12-07 23:22:03
503258,103258,Credit Card,Success,1428.5,2023-12-08 23:13:01
503259,103259,COD,Success,767.4,2023-12-08 19:08:24
503260,103260,UPI,Refunded,1007.0,2023-12-08 21:21:05
503261,103261,Credit Card,Success,717.0,2023-12-08 23:48:13
503262,103262,UPI,Success,747.0,2023-12-08 09:26:31
503263,103263,UPI,Success,1044.85,2023-12-08 22:53:29
503264,103264,UPI,Success,677.2,2023-12-08 09:33:22
503265,103265,UPI,Success,1227.0,2023-12-08 00:33:23
503266,103266,COD,Success,268.0,2023-12-08 22:51:21
503267,103267,UPI,Success,453.1,2023-12-08 15:11:44
503268,103268,Debit Card,Success,734.55,2023-12-08 14:20:51
503269,103269,Credit Card,Success,6128.0,2023-12-08 18:41:31
503270,103270,UPI,Success,947.0,2023-12-08 05:18:34
503271,103271,Credit Card,Success,1171.1,2023-12-08 10:59:11
503272,103272,Credit Card,Success,475.55,2023-12-08 14:51:19
503273,103273,UPI,Success,1296.6,2023-12-08 15:15:21
503274,103274,Net Banking,Success,750.3,2023-12-08 17:13:28
503275,103275,UPI,Success,817.55,2023-12-09 09:37:08
503276,103276,COD,Failed,792.2,2023-12-09 03:44:46
503277,103277,UPI,Success,575.4,2023-12-09 01:51:57
503278,103278,Credit Card,Success,3022.2,2023-12-09 07:02:29
503279,103279,Credit Card,Success,747.0,2023-12-09 05:30:42
503280,103280,Credit Card,Success,777.65,2023-12-09 02:45:05
503281,103281,COD,Success,1034.1,2023-12-09 03:20:02
503282,103282,UPI,Success,210.1,2023-12-09 01:13:55
503283,103283,Credit Card,Success,1528.2,2023-12-09 19:34:54
503284,103284,Net Banking,Success,24836.05,2023-12-09 06:14:57
503285,103285,Credit Card,Refunded,1040.3,2023-12-09 05:25:12
503286,103286,UPI,Success,1304.1,2023-12-09 01:27:24
503287,103287,UPI,Success,246.1,2023-12-09 09:08:30
503288,103288,UPI,Success,2308.85,2023-12-09 22:11:26
503289,103289,Debit Card,Success,498.0,2023-12-09 09:46:11
503290,103290,COD,Success,7649.0,2023-12-09 15:46:03
503291,103291,UPI,Success,2183.1,2023-12-10 08:47:21
503292,103292,UPI,Success,1342.3,2023-12-10 05:18:54
503293,103293,Credit Card,Success,2739.4,2023-12-10 23:58:09
503294,103294,Debit Card,Success,475.55,2023-12-10 17:31:12
503295,103295,Wallet,Success,1011.3,2023-12-10 16:06:19
503296,103296,UPI,Success,911.2,2023-12-10 12:57:54
503297,103297,Credit Card,Success,2104.55,2023-12-10 19:28:59
503298,103298,UPI,Success,246.1,2023-12-10 06:47:39
503299,103299,UPI,Success,12398.0,2023-12-10 19:35:57
503300,103300,Credit Card,Success,363.3,2023-12-10 09:43:03
503301,103301,UPI,Success,528.0,2023-12-10 13:16:02
503302,103302,Credit Card,Refunded,19496.15,2023-12-10 07:17:39
503303,103303,UPI,Success,345.1,2023-12-10 22:45:05
503304,103304,UPI,Success,2538.0,2023-12-11 04:29:09
503305,103305,COD,Success,1573.1,2023-12-11 04:24:51
503306,103306,Debit Card,Success,453.1,2023-12-11 21:24:36
503307,103307,UPI,Success,857.2,2023-12-11 04:37:11
503308,103308,UPI,Success,453.1,2023-12-11 06:15:07
503309,103309,COD,Success,7585.95,2023-12-11 17:06:10
503310,103310,UPI,Refunded,363.3,2023-12-11 01:42:52
503311,103311,UPI,Success,6648.0,2023-12-11 19:10:08
503312,103312,COD,Success,268.0,2023-12-11 08:30:05
503313,103313,UPI,Success,3327.0,2023-12-11 16:16:51
503314,103314,Debit Card,Success,228.0,2023-12-12 17:25:36
503315,103315,Credit Card,Success,1279.25,2023-12-12 19:43:25
503316,103316,Net Banking,Success,717.0,2023-12-12 20:10:53
503317,103317,Net Banking,Success,498.0,2023-12-12 16:00:17
503318,103318,COD,Success,453.1,2023-12-12 17:59:11
503319,103319,Net Banking,Success,2181.69,2023-12-12 19:01:29
503320,103320,UPI,Success,667.2,2023-12-12 08:14:02
503321,103321,Credit Card,Success,5351.95,2023-12-12 03:28:06
503322,103322,UPI,Refunded,268.0,2023-12-12 18:47:34
503323,103323,Net Banking,Success,508.0,2023-12-13 20:47:51
503324,103324,Credit Card,Success,767.4,2023-12-13 21:21:50
503325,103325,UPI,Refunded,4171.25,2023-12-13 19:09:04
503326,103326,UPI,Success,498.0,2023-12-13 05:34:16
503327,103327,Credit Card,Success,672.1,2023-12-13 09:02:47
503328,103328,Credit Card,Success,3939.65,2023-12-13 15:19:29
503329,103329,UPI,Refunded,677.6,2023-12-13 13:40:01
503330,103330,UPI,Success,498.0,2023-12-13 01:31:18
503331,103331,Credit Card,Success,947.0,2023-12-13 22:09:54
503332,103332,UPI,Success,202.3,2023-12-13 02:19:13
503333,103333,Credit Card,Success,747.0,2023-12-13 18:43:55
503334,103334,UPI,Success,1183.2,2023-12-14 23:27:17
503335,103335,UPI,Success,1812.75,2023-12-14 08:33:26
503336,103336,Debit Card,Refunded,8480.2,2023-12-14 01:09:43
503337,103337,UPI,Failed,498.0,2023-12-14 02:27:35
503338,103338,Credit Card,Success,3574.65,2023-12-14 23:11:06
503339,103339,UPI,Refunded,1993.1,2023-12-14 00:28:19
503340,103340,Debit Card,Success,18625.15,2023-12-14 01:12:56
503341,103341,Credit Card,Success,508.0,2023-12-14 18:31:20
503342,103342,COD,Success,2287.85,2023-12-14 03:52:32
503343,103343,UPI,Success,1838.55,2023-12-14 06:31:53
503344,103344,UPI,Success,378.0,2023-12-14 04:02:48
503345,103345,Credit Card,Success,1795.3,2023-12-14 09:03:46
503346,103346,Credit Card,Success,416.2,2023-12-15 16:02:04
503347,103347,UPI,Success,1306.1,2023-12-15 09:29:24
503348,103348,Debit Card,Success,2727.0,2023-12-15 02:38:51
503349,103349,UPI,Success,11899.0,2023-12-15 12:14:42
503350,103350,Credit Card,Success,911.2,2023-12-15 02:23:31
503351,103351,Credit Card,Success,747.0,2023-12-15 13:04:57
503352,103352,Net Banking,Success,1192.2,2023-12-15 04:45:08
503353,103353,UPI,Success,2888.0,2023-12-15 22:38:17
503354,103354,Credit Card,Success,15172.2,2023-12-15 03:56:03
503355,103355,UPI,Success,3659.55,2023-12-15 17:36:17
503356,103356,UPI,Success,358.0,2023-12-15 15:20:51
503357,103357,Debit Card,Success,1812.3,2023-12-15 13:08:49
503358,103358,UPI,Success,9246.0,2023-12-15 11:13:11
503359,103359,UPI,Success,498.0,2023-12-15 17:27:26
503360,103360,Debit Card,Success,498.0,2023-12-15 18:22:48
503361,103361,Credit Card,Success,498.0,2023-12-15 21:39:59
503362,103362,UPI,Success,3666.0,2023-12-16 13:15:43
503363,103363,UPI,Success,498.0,2023-12-16 21:41:06
503364,103364,Net Banking,Success,498.0,2023-12-16 00:35:57
503365,103365,Credit Card,Success,453.1,2023-12-16 15:10:15
503366,103366,COD,Success,498.0,2023-12-16 02:55:07
503367,103367,Debit Card,Success,3759.2,2023-12-16 17:02:11
503368,103368,Debit Card,Success,280.2,2023-12-16 01:31:10
503369,103369,UPI,Success,246.1,2023-12-16 22:25:26
503370,103370,UPI,Success,1092.65,2023-12-16 00:41:25
503371,103371,Credit Card,Success,713.05,2023-12-16 10:23:09
503372,103372,UPI,Success,1385.1,2023-12-16 06:14:40
503373,103373,UPI,Success,2636.0,2023-12-16 11:03:34
503374,103374,UPI,Success,1828.0,2023-12-16 15:31:34
503375,103375,Debit Card,Success,812.3,2023-12-17 21:13:50
503376,103376,Net Banking,Success,1293.25,2023-12-17 20:39:52
503377,103377,UPI,Success,662.2,2023-12-17 10:01:22
503378,103378,Credit Card,Success,2384.2,2023-12-17 14:45:34
503379,103379,Wallet,Success,396.65,2023-12-17 14:26:18
503380,103380,UPI,Success,3938.0,2023-12-17 19:35:50
503381,103381,Net Banking,Success,1052.3,2023-12-17 12:36:15
503382,103382,UPI,Success,845.65,2023-12-17 11:54:04
503383,103383,Credit Card,Refunded,1347.0,2023-12-17 15:13:14
503384,103384,Debit Card,Success,699.15,2023-12-17 15:29:05
503385,103385,UPI,Success,475.55,2023-12-17 21:30:25
503386,103386,UPI,Success,1833.2,2023-12-17 07:07:48
503387,103387,UPI,Success,430.65,2023-12-18 15:58:18
503388,103388,UPI,Success,1001.3,2023-12-18 15:19:31
503389,103389,Net Banking,Success,1401.1,2023-12-18 19:49:11
503390,103390,UPI,Success,430.65,2023-12-18 10:26:10
503391,103391,Net Banking,Success,2058.0,2023-12-18 22:19:20
503392,103392,COD,Success,1425.65,2023-12-18 12:14:09
503393,103393,Wallet,Success,99368.1,2023-12-18 10:00:05
503394,103394,UPI,Success,2257.95,2023-12-18 08:57:14
503395,103395,UPI,Success,1698.0,2023-12-18 07:03:27
503396,103396,Credit Card,Success,725.85,2023-12-18 09:42:34
503397,103397,Net Banking,Success,2087.15,2023-12-18 20:37:07
503398,103398,UPI,Success,6351.4,2023-12-18 01:49:26
503399,103399,Wallet,Success,498.0,2023-12-18 18:09:15
503400,103400,Debit Card,Success,498.0,2023-12-19 04:47:03
503401,103401,Debit Card,Success,475.55,2023-12-19 19:48:17
503402,103402,Credit Card,Failed,4062.2,2023-12-19 03:33:33
503403,103403,COD,Success,498.0,2023-12-19 08:33:02
503404,103404,Net Banking,Success,2469.65,2023-12-19 21:21:15
503405,103405,UPI,Success,1806.4,2023-12-19 17:37:19
503406,103406,UPI,Success,453.1,2023-12-19 02:36:43
503407,103407,Debit Card,Success,498.0,2023-12-19 13:30:56
503408,103408,Credit Card,Success,968.0,2023-12-19 13:18:40
503409,103409,Wallet,Success,453.1,2023-12-19 08:05:28
503410,103410,UPI,Success,947.0,2023-12-19 13:32:59
503411,103411,Wallet,Success,885.7,2023-12-19 21:16:17
503412,103412,Debit Card,Success,2049.15,2023-12-19 03:39:29
503413,103413,COD,Success,453.1,2023-12-20 17:39:40
503414,103414,Credit Card,Success,2261.2,2023-12-20 03:05:30
503415,103415,UPI,Success,5755.45,2023-12-20 16:50:33
503416,103416,UPI,Success,2209.05,2023-12-20 03:44:50
503417,103417,Debit Card,Success,6505.0,2023-12-20 21:19:10
503418,103418,Wallet,Success,951.05,2023-12-20 12:56:55
503419,103419,UPI,Success,2454.1,2023-12-20 11:12:09
503420,103420,Wallet,Success,867.2,2023-12-20 13:18:02
503421,103421,UPI,Success,947.0,2023-12-20 17:46:30
503422,103422,UPI,Success,1977.5,2023-12-20 12:12:12
503423,103423,COD,Success,1376.0,2023-12-21 14:10:16
503424,103424,Net Banking,Success,2635.55,2023-12-21 18:33:56
503425,103425,UPI,Refunded,3024.1,2023-12-21 20:46:51
503426,103426,UPI,Success,918.1,2023-12-21 10:00:26
503427,103427,Debit Card,Success,617.2,2023-12-21 17:07:24
503428,103428,Credit Card,Success,1540.55,2023-12-21 15:53:31
503429,103429,Net Banking,Success,884.2,2023-12-21 13:08:53
503430,103430,UPI,Success,5009.55,2023-12-21 18:21:41
503431,103431,Credit Card,Refunded,1250.2,2023-12-21 10:58:01
503432,103432,Credit Card,Success,10959.2,2023-12-21 00:04:46
503433,103433,UPI,Success,498.0,2023-12-21 17:22:39
503434,103434,UPI,Success,498.0,2023-12-21 21:03:47
503435,103435,Wallet,Success,1962.75,2023-12-21 14:00:25
503436,103436,Debit Card,Success,2847.2,2023-12-21 21:49:50
503437,103437,UPI,Success,1212.3,2023-12-21 04:07:03
503438,103438,UPI,Success,732.75,2023-12-21 10:20:34
503439,103439,UPI,Success,1208.75,2023-12-21 11:13:45
503440,103440,Net Banking,Success,3130.6,2023-12-21 08:48:43
503441,103441,UPI,Success,684.55,2023-12-21 10:12:54
503442,103442,Net Banking,Success,1051.3,2023-12-22 17:21:02
503443,103443,UPI,Success,11379.65,2023-12-22 12:35:07
503444,103444,UPI,Success,462.1,2023-12-22 13:51:01
503445,103445,UPI,Success,703.35,2023-12-22 16:26:50
503446,103446,COD,Success,453.1,2023-12-22 14:20:47
503447,103447,Debit Card,Refunded,475.55,2023-12-22 18:40:18
503448,103448,UPI,Success,537.0,2023-12-22 16:09:58
503449,103449,Credit Card,Success,6980.6,2023-12-22 06:00:45
503450,103450,UPI,Success,498.0,2023-12-22 19:33:04
503451,103451,Credit Card,Success,4561.95,2023-12-22 16:04:32
503452,103452,COD,Success,2103.2,2023-12-22 06:05:59
503453,103453,Net Banking,Success,1074.1,2023-12-22 11:02:15
503454,103454,Credit Card,Success,453.1,2023-12-22 14:06:09
503455,103455,UPI,Success,475.55,2023-12-22 11:04:56
503456,103456,UPI,Success,1149.0,2023-12-22 20:16:19
503457,103457,UPI,Success,353.3,2023-12-22 04:50:37
503458,103458,Wallet,Success,4176.1,2023-12-22 18:16:17
503459,103459,COD,Success,1217.15,2023-12-23 08:12:29
503460,103460,Credit Card,Success,2347.1,2023-12-23 00:51:42
503461,103461,UPI,Success,1437.0,2023-12-23 23:28:56
503462,103462,Credit Card,Success,498.0,2023-12-23 05:24:51
503463,103463,Debit Card,Success,1231.65,2023-12-23 17:39:27
503464,103464,UPI,Success,812.3,2023-12-23 21:15:39
503465,103465,UPI,Refunded,918.0,2023-12-23 07:47:10
503466,103466,Net Banking,Success,368.0,2023-12-23 00:01:54
503467,103467,UPI,Success,2693.65,2023-12-23 09:13:16
503468,103468,Debit Card,Success,269.15,2023-12-23 15:31:15
503469,103469,UPI,Success,677.6,2023-12-23 08:29:37
503470,103470,Debit Card,Success,498.0,2023-12-23 18:21:17
503471,103471,UPI,Success,91068.85,2023-12-23 00:48:11
503472,103472,Credit Card,Success,1527.0,2023-12-24 14:01:23
503473,103473,UPI,Success,713.7,2023-12-24 14:04:28
503474,103474,Net Banking,Success,188363.3,2023-12-24 02:00:14
503475,103475,Wallet,Success,1760.3,2023-12-24 09:39:06
503476,103476,Wallet,Success,1809.85,2023-12-24 00:01:31
503477,103477,UPI,Success,1149.0,2023-12-24 04:05:40
503478,103478,Credit Card,Success,430.65,2023-12-24 18:13:40
503479,103479,COD,Success,808.0,2023-12-24 14:57:38
503480,103480,Credit Card,Success,874.2,2023-12-24 13:54:19
503481,103481,Credit Card,Success,498.0,2023-12-24 22:43:57
503482,103482,UPI,Success,5067.55,2023-12-24 08:47:11
503483,103483,UPI,Success,911.2,2023-12-24 21:02:47
503484,103484,UPI,Refunded,269.15,2023-12-24 20:48:56
503485,103485,UPI,Success,1075.65,2023-12-24 07:17:17
503486,103486,UPI,Success,378.0,2023-12-25 21:33:59
503487,103487,UPI,Success,909.45,2023-12-25 16:16:47
503488,103488,UPI,Success,418.0,2023-12-25 13:42:39
503489,103489,Debit Card,Success,627.75,2023-12-25 06:10:19
503490,103490,Credit Card,Success,2655.85,2023-12-25 05:06:26
503491,103491,Net Banking,Success,498.0,2023-12-25 22:24:31
503492,103492,UPI,Success,417.1,2023-12-25 03:12:26
503493,103493,Credit Card,Success,1449.0,2023-12-25 03:53:09
503494,103494,UPI,Success,1433.85,2023-12-25 16:27:51
503495,103495,Debit Card,Success,1328.1,2023-12-25 09:37:07
503496,103496,UPI,Success,498.0,2023-12-26 07:56:57
503497,103497,UPI,Success,475.55,2023-12-26 20:59:48
503498,103498,UPI,Success,1357.7,2023-12-26 04:43:12
503499,103499,UPI,Success,2839.1,2023-12-26 00:09:54
503500,103500,Credit Card,Failed,936.2,2023-12-26 07:02:42
503501,103501,UPI,Success,878.0,2023-12-26 19:57:29
503502,103502,UPI,Success,6619.45,2023-12-26 04:46:59
503503,103503,Debit Card,Success,6609.85,2023-12-26 21:18:34
503504,103504,Debit Card,Success,792.1,2023-12-26 20:44:05
503505,103505,UPI,Success,508.0,2023-12-26 01:45:02
503506,103506,UPI,Success,2298.0,2023-12-26 17:40:19
503507,103507,UPI,Success,2206.2,2023-12-26 18:53:00
503508,103508,Wallet,Success,2283.4,2023-12-27 16:59:09
503509,103509,UPI,Success,462.1,2023-12-27 18:57:44
503510,103510,UPI,Success,453.1,2023-12-27 04:02:08
503511,103511,UPI,Success,720.75,2023-12-27 19:26:12
503512,103512,UPI,Failed,5462.1,2023-12-27 22:53:47
503513,103513,UPI,Success,2932.45,2023-12-27 18:58:58
503514,103514,Credit Card,Success,2209.0,2023-12-27 20:00:58
503515,103515,UPI,Success,378.0,2023-12-27 14:59:27
503516,103516,Credit Card,Success,268.0,2023-12-27 10:43:31
503517,103517,Credit Card,Success,2579.2,2023-12-27 15:11:29
503518,103518,UPI,Success,1018.0,2023-12-27 00:29:21
503519,103519,Net Banking,Success,817.0,2023-12-27 14:05:20
503520,103520,UPI,Success,430.65,2023-12-27 09:07:10
503521,103521,Debit Card,Success,2069.7,2023-12-27 18:27:51
503522,103522,UPI,Success,3002.7,2023-12-27 18:15:37
503523,103523,UPI,Success,2024.6,2023-12-27 00:18:30
503524,103524,UPI,Success,498.0,2023-12-27 00:30:50
503525,103525,Net Banking,Success,1043.5,2023-12-28 14:27:54
503526,103526,Credit Card,Success,3548.2,2023-12-28 14:17:02
503527,103527,Wallet,Success,235.15,2023-12-28 08:43:13
